"","geo_id","study.site","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"73","blpw12","Whitehorse, Yukon",17,14,2016-08-10 05:07:09,-132.762799844993,-133.421704997469,-132.113120759254,61.0326111685111,60.6609464886892,61.5229514004457,2016-08-24 04:03:46,2,13.9559837962963,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"74","blpw12","Whitehorse, Yukon",14,10,2016-08-26 03:25:09,-122.777662498984,-125.454140446374,-120.207676579634,56.8976089809733,54.3587620279131,60.0265277306615,2016-08-28 12:59:09,3,2.39861111111111,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"75","blpw12","Whitehorse, Yukon",10,23,2016-09-26 10:42:29,-76.1010738915533,-76.1045054981479,-76.0990945106674,44.6337636485526,44.6297685727567,44.6495210367607,2016-10-08 10:58:24,5,12.0110532407407,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"76","blpw12","Whitehorse, Yukon",23,25,2016-10-09 22:47:09,-72.4443090579255,-72.9981833889048,-71.886343641088,2.79690971006906,-1.92624438947333,6.35564494666909,2016-10-18 22:34:39,6,8.99131944444444,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"77","blpw14","Whitehorse, Yukon",36,17,2016-06-18 06:49:10,-132.311396,-132.306727,-132.306727,60.066092,60.066092,60.066092,2016-07-10 11:25:47,1,22.1920949074074,"Post-breeding migration","West",NA,"Breeding",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"78","blpw14","Whitehorse, Yukon",17,10,2016-07-22 05:24:01,-132.913932488624,-133.60917283138,-132.331308508595,59.5297052463244,59.1834968688417,59.978145619732,2016-08-20 04:43:31,2,28.971875,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"79","blpw14","Whitehorse, Yukon",10,4,2016-09-18 10:55:41,-79.4462395654816,-79.6910151524025,-79.2027374265736,51.2786494433407,50.5350108460505,51.5966787632259,2016-09-23 23:19:13,3,5.51634259259259,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"80","blpw14","Whitehorse, Yukon",4,25,2016-10-06 23:04:33,-77.3041788344959,-77.3958178142884,-77.1545158502635,26.0119259390062,25.9448238796842,26.4230715737187,2016-10-20 11:17:52,5,13.5092476851852,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"81","blpw14","Whitehorse, Yukon",25,21,2016-10-23 22:03:53,-65.1838545944228,-66.4686759788041,-63.9651935114369,3.59595757164543,1.39053622487029,7.82124678858592,2016-11-01 09:56:26,6,8.49482638888889,"Non-breeding period","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"82","blpw15","Whitehorse, Yukon",36,14,2016-06-18 06:54:51,-132.311396,-132.311396,-132.311396,60.066092,60.066805,60.066805,2016-09-05 03:48:21,1,78.8704861111111,"Post-breeding migration","West",NA,"Breeding",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"83","blpw15","Whitehorse, Yukon",14,9,2016-09-08 13:13:21,-123.241943754136,-127.22111746549,-119.578091831621,60.6716183124245,55.9434941180576,65.1003899117413,2016-09-11 13:23:21,2,3.00694444444444,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"84","blpw15","Whitehorse, Yukon",9,6,2016-09-22 11:06:27,-83.2385115042453,-84.2640714076012,-82.4303837487914,53.3487713143839,48.2650826861848,55.0594512528272,2016-09-26 23:43:15,3,4.52555555555556,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
