"","cluster","next.cluster","geo_id","StartTime","EndTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","sitenum","duration","period","geo.id2","band.id","animal.id","animal.taxon","deploy.on.date","deploy.on.time_GMT","deploy.off.date","deploy.off.time","lig.estimated.deploy.day","lig.estimated.recovery.day","animal.latest.date.born","animal.life.stage","Age.status","Wing.cord.mm","animal.mass","animal.sex","animal.taxon.detail","attachment.type","deploy.latitude","deploy.longitude","recovery.latitude","recovery.longitude","deployment.comments","deployment.end.type","manipulation.type","study.site","deploy.range","tag.comments","study.site.specification","tag.manufacturer.name","tag.mass","tag.model","tag.readout.method","tag.serial.no","Study","preliminary_analysis","recording_interval_seconds","light_threshold","Time_shift_hours","Recorded_North_South_mig","Light_Data_Available","Time_shift","In_habitat_median_zenith_angle","Hill_Ekstrom_median_angle","tol","MCMC.iter","MCMC.thin","MCMC.chains","changeLight.days","changelight.quantile","mergesites.distance","stat.nbr.limit","path.elongated","Insert_twilights","Range_region","Fall_carrib_edits","Clock_drift_edits","mod.deploy.lon","mod.deploy.lat","nbr.departure","spring.equinox.year","spring.equinox.date","Recaptured","IH.calib.start","IH.calib.end","IH.calib.start2","IH.calib.end2","Zenith0_adjustment","br.departure","br.arrival","br.departure.woodsworth","br.arrival.woodsworth","nbr.arrival.woodsworth","nbr.departure.woodsworth","X","First.trans.flight.start","first.trans.flight.start","First.trans.flight.start.1","first.trans.flight.start.1","light.review.quality","Breeding_region_MC","site_type","IQR.lon.dist","IQR.lat.dist","fall.br.departure","spring.br.arrival","NB_count","year.difference","Standard.geo.id","nbr.arrival","NB.last.site.arrival","sorted.num"
"130",20,14,"V8757_010",NA,NA,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,1,NA,"Pre-breeding migration","","2920-25502",NA,"Setophaga","2019-06-16","15:30:00","",NA,"2019-07-16","","","SY","Adult",77,12.3,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,4.301423501,"Both","Yes","Yes",93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-21",2020,"2020-03-19","No","2019-06-25","2019-08-15",NA,NA,1,"2019-08-30","2020-05-28","","","","",NA,"","","","","","Western Region","Breeding",0,0,"2019-08-30","2020-05-28",NA,0,"8757-010","2019-11-11 21:42",NA,20
"131",14,9,"V8757_010","2020-01-02 9:27","2020-04-21 9:21",-54.37499233,-54.73155866,-54.01774753,-0.390194452,-2.097280293,1.24448327,11,109.9958333,"Non-breeding period","","2920-25502",NA,"Setophaga","2019-06-16","15:30:00","",NA,"2019-07-16","","","SY","Adult",77,12.3,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,4.301423501,"Both","Yes","Yes",93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-21",2020,"2020-03-19","No","2019-06-25","2019-08-15",NA,NA,1,"2019-08-30","2020-05-28","","","","",NA,"","","","","","Western Region","Nonbreeding",79459.24836,372003.4181,"2019-08-30","2020-05-28",2,0,"8757-010","2019-11-11 21:42","2020-01-02 9:27",14
"132",9,NA,"V8757_010","2020-04-24 9:53","2020-05-03 23:28",-71.35991981,-72.17066946,-70.51885121,19.33692099,18.29325125,19.77672495,12,9.565740741,"Pre-breeding migration","","2920-25502",NA,"Setophaga","2019-06-16","15:30:00","",NA,"2019-07-16","","","SY","Adult",77,12.3,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,4.301423501,"Both","Yes","Yes",93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-21",2020,"2020-03-19","No","2019-06-25","2019-08-15",NA,NA,1,"2019-08-30","2020-05-28","","","","",NA,"","","","","","Western Region","Stopover",173505.8524,165139.5368,"2019-08-30","2020-05-28",NA,0,"8757-010","2019-11-11 21:42","2020-01-02 9:27",9
"133",9,3,"V8757_010","2020-05-05 10:01","2020-05-08 0:00",-75.46848118,-75.53807747,-75.35054181,24.27422761,24.11671755,24.40097986,13,2.58275463,"Pre-breeding migration","","2920-25502",NA,"Setophaga","2019-06-16","15:30:00","",NA,"2019-07-16","","","SY","Adult",77,12.3,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,4.301423501,"Both","Yes","Yes",93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-21",2020,"2020-03-19","No","2019-06-25","2019-08-15",NA,NA,1,"2019-08-30","2020-05-28","","","","",NA,"","","","","","Western Region","Stopover",19030.65679,31643.93487,"2019-08-30","2020-05-28",NA,0,"8757-010","2019-11-11 21:42","2020-01-02 9:27",9
"134",3,20,"V8757_010","2020-05-15 10:25","2020-05-18 1:28",-90.8617534,-93.17907964,-88.51014807,38.4575261,35.81860509,41.31346829,14,2.626736111,"Pre-breeding migration","","2920-25502",NA,"Setophaga","2019-06-16","15:30:00","",NA,"2019-07-16","","","SY","Adult",77,12.3,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,4.301423501,"Both","Yes","Yes",93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-21",2020,"2020-03-19","No","2019-06-25","2019-08-15",NA,NA,1,"2019-08-30","2020-05-28","","","","",NA,"","","","","","Western Region","Stopover",406951.3412,611685.374,"2019-08-30","2020-05-28",NA,0,"8757-010","2019-11-11 21:42","2020-01-02 9:27",3
"135",20,NA,"V8757_010","2020-06-02 6:11","2020-06-03 10:19",-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,15,1.171631944,"Breeding","","2920-25502",NA,"Setophaga","2019-06-16","15:30:00","",NA,"2019-07-16","","","SY","Adult",77,12.3,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,4.301423501,"Both","Yes","Yes",93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-21",2020,"2020-03-19","No","2019-06-25","2019-08-15",NA,NA,1,"2019-08-30","2020-05-28","","","","",NA,"","","","","","Western Region","Breeding",0,0,"2019-08-30","2020-05-28",NA,0,"8757-010","2019-11-11 21:42",NA,20
"136",23,10,"V8757_018",NA,NA,-71.08716,-71.08742,-71.08742,47.38339,47.38517,47.38517,1,NA,"Pre-breeding migration","","2920-25337",NA,"Setophaga","2019-07-11","5:40","?",NA,"2019-07-11","2020-06-03","","AHY","Adult",74,12.1,"Male","striata","harness",47.38517,-71.08742,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.71374323,"Both","Yes","Yes",92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-04-26",2020,"2020-03-19","No","2019-07-15","2019-08-30","2020-06-01","2020-06-15",0,"2019-09-14","2020-05-22","","","","",NA,"2019-09-26","2019-09-28","2019-10-02","2019-10-03","good","Eastern Region","Breeding",0,0,"2019-09-14","2020-05-22",NA,0,"8757-018","2019-10-06 21:55",NA,23
"137",10,11,"V8757_018","2019-10-06 21:55","2020-04-26 10:34",-70.31289468,-70.55162181,-70.09907903,11.15822056,10.75974879,11.32882067,7,202.5265278,"Non-breeding period","","2920-25337",NA,"Setophaga","2019-07-11","5:40","?",NA,"2019-07-11","2020-06-03","","AHY","Adult",74,12.1,"Male","striata","harness",47.38517,-71.08742,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.71374323,"Both","Yes","Yes",92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-04-26",2020,"2020-03-19","No","2019-07-15","2019-08-30","2020-06-01","2020-06-15",0,"2019-09-14","2020-05-22","","","","",NA,"2019-09-26","2019-09-28","2019-10-02","2019-10-03","good","Eastern Region","Nonbreeding",49424.52981,63348.79251,"2019-09-14","2020-05-22",1,0,"8757-018","2019-10-06 21:55","2019-10-06 21:55",10
"138",11,9,"V8757_018","2020-04-27 22:45","2020-04-30 22:41",-69.77170433,-71.42942527,-68.0663296,7.884151783,3.196837513,11.06793772,8,2.997118056,"Pre-breeding migration","","2920-25337",NA,"Setophaga","2019-07-11","5:40","?",NA,"2019-07-11","2020-06-03","","AHY","Adult",74,12.1,"Male","striata","harness",47.38517,-71.08742,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.71374323,"Both","Yes","Yes",92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-04-26",2020,"2020-03-19","No","2019-07-15","2019-08-30","2020-06-01","2020-06-15",0,"2019-09-14","2020-05-22","","","","",NA,"2019-09-26","2019-09-28","2019-10-02","2019-10-03","good","Eastern Region","Stopover",370838.2642,876206.867,"2019-09-14","2020-05-22",NA,0,"8757-018","2019-10-06 21:55","2019-10-06 21:55",11
"139",9,8,"V8757_018","2020-05-02 10:08","2020-05-04 23:21",-74.41772945,-74.67713788,-74.28285677,20.27142757,20.15570913,20.3460967,9,2.551099537,"Pre-breeding migration","","2920-25337",NA,"Setophaga","2019-07-11","5:40","?",NA,"2019-07-11","2020-06-03","","AHY","Adult",74,12.1,"Male","striata","harness",47.38517,-71.08742,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.71374323,"Both","Yes","Yes",92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-04-26",2020,"2020-03-19","No","2019-07-15","2019-08-30","2020-06-01","2020-06-15",0,"2019-09-14","2020-05-22","","","","",NA,"2019-09-26","2019-09-28","2019-10-02","2019-10-03","good","Eastern Region","Stopover",41172.62318,21193.84813,"2019-09-14","2020-05-22",NA,0,"8757-018","2019-10-06 21:55","2019-10-06 21:55",9
"140",8,5,"V8757_018","2020-05-07 10:38","2020-05-12 0:10",-80.80939883,-81.78103394,-80.08875643,28.59368208,26.71752581,33.37461354,10,4.564050926,"Pre-breeding migration","","2920-25337",NA,"Setophaga","2019-07-11","5:40","?",NA,"2019-07-11","2020-06-03","","AHY","Adult",74,12.1,"Male","striata","harness",47.38517,-71.08742,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.71374323,"Both","Yes","Yes",92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-04-26",2020,"2020-03-19","No","2019-07-15","2019-08-30","2020-06-01","2020-06-15",0,"2019-09-14","2020-05-22","","","","",NA,"2019-09-26","2019-09-28","2019-10-02","2019-10-03","good","Eastern Region","Stopover",165406.0459,741063.6163,"2019-09-14","2020-05-22",NA,0,"8757-018","2019-10-06 21:55","2019-10-06 21:55",8
"141",5,23,"V8757_018","2020-05-15 0:13","2020-05-19 0:31",-77.39640658,-78.76863705,-75.68048899,38.07448065,36.32550036,40.26207149,11,4.012303241,"Pre-breeding migration","","2920-25337",NA,"Setophaga","2019-07-11","5:40","?",NA,"2019-07-11","2020-06-03","","AHY","Adult",74,12.1,"Male","striata","harness",47.38517,-71.08742,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.71374323,"Both","Yes","Yes",92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-04-26",2020,"2020-03-19","No","2019-07-15","2019-08-30","2020-06-01","2020-06-15",0,"2019-09-14","2020-05-22","","","","",NA,"2019-09-26","2019-09-28","2019-10-02","2019-10-03","good","Eastern Region","Stopover",270607.4848,438217.0931,"2019-09-14","2020-05-22",NA,0,"8757-018","2019-10-06 21:55","2019-10-06 21:55",5
"142",23,NA,"V8757_018","2020-05-22 0:40","2020-06-19 8:09",-71.08716,-71.08742,-71.08742,47.38339,47.38517,47.38517,12,28.31180556,"Breeding","","2920-25337",NA,"Setophaga","2019-07-11","5:40","?",NA,"2019-07-11","2020-06-03","","AHY","Adult",74,12.1,"Male","striata","harness",47.38517,-71.08742,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.71374323,"Both","Yes","Yes",92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-04-26",2020,"2020-03-19","No","2019-07-15","2019-08-30","2020-06-01","2020-06-15",0,"2019-09-14","2020-05-22","","","","",NA,"2019-09-26","2019-09-28","2019-10-02","2019-10-03","good","Eastern Region","Breeding",0,0,"2019-09-14","2020-05-22",NA,0,"8757-018","2019-10-06 21:55",NA,23
"143",20,12,"V8757_019",NA,NA,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,1,NA,"Pre-breeding migration","","2920-25510",NA,"Setophaga","2019-06-21","SY","",NA,"2019-07-10","2020-06-20","","ASY","Adult",74,13.2,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","No",120,NA,3.998503387,"Both","Yes","Yes",91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,"","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-27",2020,"2020-03-19","No","2019-07-15","2019-08-28",NA,NA,0,"2019-09-01","2020-06-06","","","","",NA,"","","","","","Western Region","Breeding",0,0,"2019-09-01","2020-06-09",NA,0,"8757-019","2019-10-19 10:17",NA,20
"144",12,7,"V8757_019","2020-03-09 22:36","2020-04-27 22:33",-63.89431868,-63.9235274,-63.84494871,2.561192368,2.436331412,2.778644555,9,48.99769965,"Non-breeding period","","2920-25510",NA,"Setophaga","2019-06-21","SY","",NA,"2019-07-10","2020-06-20","","ASY","Adult",74,13.2,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","No",120,NA,3.998503387,"Both","Yes","Yes",91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,"","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-27",2020,"2020-03-19","No","2019-07-15","2019-08-28",NA,NA,0,"2019-09-01","2020-06-06","","","","",NA,"","","","","","Western Region","Nonbreeding",8738.600886,38106.12476,"2019-09-01","2020-06-09",2,0,"8757-019","2019-10-19 10:17","2020-03-09 22:36",12
"145",7,4,"V8757_019","2020-05-03 10:23","2020-05-12 0:45",-83.11808142,-83.19897959,-83.01378651,34.65818712,34.54965978,34.846556,10,8.598611111,"Pre-breeding migration","","2920-25510",NA,"Setophaga","2019-06-21","SY","",NA,"2019-07-10","2020-06-20","","ASY","Adult",74,13.2,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","No",120,NA,3.998503387,"Both","Yes","Yes",91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,"","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-27",2020,"2020-03-19","No","2019-07-15","2019-08-28",NA,NA,0,"2019-09-01","2020-06-06","","","","",NA,"","","","","","Western Region","Stopover",16957.54995,33050.33587,"2019-09-01","2020-06-09",NA,0,"8757-019","2019-10-19 10:17","2020-03-09 22:36",7
"146",4,3,"V8757_019","2020-05-13 10:30","2020-05-16 1:03",-85.88127684,-86.10859424,-85.65084381,36.12622296,35.87751664,36.55532864,11,2.605855429,"Pre-breeding migration","","2920-25510",NA,"Setophaga","2019-06-21","SY","",NA,"2019-07-10","2020-06-20","","ASY","Adult",74,13.2,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","No",120,NA,3.998503387,"Both","Yes","Yes",91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,"","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-27",2020,"2020-03-19","No","2019-07-15","2019-08-28",NA,NA,0,"2019-09-01","2020-06-06","","","","",NA,"","","","","","Western Region","Stopover",41158.58928,75453.68671,"2019-09-01","2020-06-09",NA,0,"8757-019","2019-10-19 10:17","2020-03-09 22:36",4
"147",3,20,"V8757_019","2020-05-17 10:44","2020-05-23 1:40",-91.82666977,-91.93840798,-91.69262521,38.55160688,38.43477677,38.74928455,12,5.622395833,"Pre-breeding migration","","2920-25510",NA,"Setophaga","2019-06-21","SY","",NA,"2019-07-10","2020-06-20","","ASY","Adult",74,13.2,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","No",120,NA,3.998503387,"Both","Yes","Yes",91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,"","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-27",2020,"2020-03-19","No","2019-07-15","2019-08-28",NA,NA,0,"2019-09-01","2020-06-06","","","","",NA,"","","","","","Western Region","Stopover",21397.12578,35010.84536,"2019-09-01","2020-06-09",NA,0,"8757-019","2019-10-19 10:17","2020-03-09 22:36",3
"148",20,NA,"V8757_019","2020-06-09 5:46","2020-06-10 10:53",-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,15,1.213268849,"Breeding","","2920-25510",NA,"Setophaga","2019-06-21","SY","",NA,"2019-07-10","2020-06-20","","ASY","Adult",74,13.2,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","No",120,NA,3.998503387,"Both","Yes","Yes",91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,"","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-27",2020,"2020-03-19","No","2019-07-15","2019-08-28",NA,NA,0,"2019-09-01","2020-06-06","","","","",NA,"","","","","","Western Region","Breeding",0,0,"2019-09-01","2020-06-09",NA,0,"8757-019","2019-10-19 10:17",NA,20
"149",20,10,"V8757_029",NA,NA,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,1,NA,"Pre-breeding migration","","2920-25508",NA,"Setophaga","2019-06-29","","",NA,"2019-06-21","2020-06-09","","SY","Adult",72,12.5,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,3.985505043,"Both","Yes","Yes",91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-24",2020,"2020-03-19","No","2019-06-28","2019-08-15","2020-06-10","2020-06-15",1,"2019-09-01","2020-06-01","","","","",NA,"","","","","","Western Region","Breeding",0,0,"2019-09-01","2020-06-01",NA,0,"8757-029","2019-10-26 22:28",NA,20
"150",10,8,"V8757_029","2020-04-08 22:48","2020-04-24 22:49",-67.44915971,-68.66584818,-66.3432396,9.398475121,6.218610142,10.63642172,13,16.00040509,"Non-breeding period","","2920-25508",NA,"Setophaga","2019-06-29","","",NA,"2019-06-21","2020-06-09","","SY","Adult",72,12.5,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,3.985505043,"Both","Yes","Yes",91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-24",2020,"2020-03-19","No","2019-06-28","2019-08-15","2020-06-10","2020-06-15",1,"2019-09-01","2020-06-01","","","","",NA,"","","","","","Western Region","Nonbreeding",255080.4729,491788.5347,"2019-09-01","2020-06-01",4,0,"8757-029","2019-10-26 22:28","2020-04-08 22:48",10
"151",8,7,"V8757_029","2020-04-28 10:42","2020-05-03 0:13",-81.70079421,-83.93893854,-80.39367112,28.47510885,25.83559579,33.68489488,14,4.563194444,"Pre-breeding migration","","2920-25508",NA,"Setophaga","2019-06-29","","",NA,"2019-06-21","2020-06-09","","SY","Adult",72,12.5,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,3.985505043,"Both","Yes","Yes",91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-24",2020,"2020-03-19","No","2019-06-28","2019-08-15","2020-06-10","2020-06-15",1,"2019-09-01","2020-06-01","","","","",NA,"","","","","","Western Region","Stopover",346900.8378,873779.9774,"2019-09-01","2020-06-01",NA,0,"8757-029","2019-10-26 22:28","2020-04-08 22:48",8
"152",7,3,"V8757_029","2020-05-06 10:20","2020-05-09 0:31",-82.30852574,-85.35539804,-79.34990082,34.73000775,30.60480416,39.31928172,15,2.591203704,"Pre-breeding migration","","2920-25508",NA,"Setophaga","2019-06-29","","",NA,"2019-06-21","2020-06-09","","SY","Adult",72,12.5,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,3.985505043,"Both","Yes","Yes",91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-24",2020,"2020-03-19","No","2019-06-28","2019-08-15","2020-06-10","2020-06-15",1,"2019-09-01","2020-06-01","","","","",NA,"","","","","","Western Region","Stopover",549345.958,970091.2038,"2019-09-01","2020-06-01",NA,0,"8757-029","2019-10-26 22:28","2020-04-08 22:48",7
"153",3,20,"V8757_029","2020-05-17 10:34","2020-05-21 1:26",-91.35592175,-94.19512219,-88.66939699,39.34585532,36.51244448,42.61673848,17,3.619618056,"Pre-breeding migration","","2920-25508",NA,"Setophaga","2019-06-29","","",NA,"2019-06-21","2020-06-09","","SY","Adult",72,12.5,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,3.985505043,"Both","Yes","Yes",91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-24",2020,"2020-03-19","No","2019-06-28","2019-08-15","2020-06-10","2020-06-15",1,"2019-09-01","2020-06-01","","","","",NA,"","","","","","Western Region","Stopover",475619.1944,679526.8997,"2019-09-01","2020-06-01",NA,0,"8757-029","2019-10-26 22:28","2020-04-08 22:48",3
"154",20,NA,"V8757_029","2020-06-15 5:38","2020-06-16 11:15",-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,19,1.234155093,"Breeding","","2920-25508",NA,"Setophaga","2019-06-29","","",NA,"2019-06-21","2020-06-09","","SY","Adult",72,12.5,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,3.985505043,"Both","Yes","Yes",91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2020-04-24",2020,"2020-03-19","No","2019-06-28","2019-08-15","2020-06-10","2020-06-15",1,"2019-09-01","2020-06-01","","","","",NA,"","","","","","Western Region","Breeding",0,0,"2019-09-01","2020-06-01",NA,0,"8757-029","2019-10-26 22:28",NA,20
"155",17,12,"V8757_055",NA,NA,-114.420252,-114.420252,-114.420252,62.432741,62.432741,62.432741,1,NA,"Pre-breeding migration","","2920-25204",NA,"Setophaga","2019-06-27","","?",NA,"2019-06-27","","","SY","Adult",75,13,"Male","striata","harness",62.432741,-114.420252,NA,NA,"","","","Northwest territories ","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,-5.466108711,"Both","Yes","Yes",97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,"Yes","Central",FALSE,FALSE,-114.420252,62.432741,"2020-05-13",2020,"2020-03-19","No","2019-08-03","2019-09-03",NA,NA,3.5,"2019-09-12","2020-06-20","","","","",NA,"","","","","","Central Region","Breeding",0,0,"2019-09-12","2020-06-30",NA,7,"8757-055","2019-11-05 22:01",NA,17
"156",12,9,"V8757_055","2020-04-29 22:23","2020-05-13 22:30",-63.36463719,-64.98383318,-61.75150335,6.674720691,2.50876987,10.09613749,10,14.0046875,"Non-breeding period","","2920-25204",NA,"Setophaga","2019-06-27","","?",NA,"2019-06-27","","","SY","Adult",75,13,"Male","striata","harness",62.432741,-114.420252,NA,NA,"","","","Northwest territories ","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,-5.466108711,"Both","Yes","Yes",97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,"Yes","Central",FALSE,FALSE,-114.420252,62.432741,"2020-05-13",2020,"2020-03-19","No","2019-08-03","2019-09-03",NA,NA,3.5,"2019-09-12","2020-06-20","","","","",NA,"","","","","","Central Region","Nonbreeding",357381.8118,844621.9001,"2019-09-12","2020-06-30",3,7,"8757-055","2019-11-05 22:01","2020-04-29 22:23",12
"157",9,7,"V8757_055","2020-05-15 23:40","2020-05-22 23:55",-78.05375767,-80.47184694,-76.54581764,21.49192485,20.14132571,22.69334273,11,7.0109375,"Pre-breeding migration","","2920-25204",NA,"Setophaga","2019-06-27","","?",NA,"2019-06-27","","","SY","Adult",75,13,"Male","striata","harness",62.432741,-114.420252,NA,NA,"","","","Northwest territories ","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,-5.466108711,"Both","Yes","Yes",97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,"Yes","Central",FALSE,FALSE,-114.420252,62.432741,"2020-05-13",2020,"2020-03-19","No","2019-08-03","2019-09-03",NA,NA,3.5,"2019-09-12","2020-06-20","","","","",NA,"","","","","","Central Region","Stopover",406644.9151,284089.2355,"2019-09-12","2020-06-30",NA,7,"8757-055","2019-11-05 22:01","2020-04-29 22:23",9
