"","geo_id","study.site","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"65","V8296_005","Quebec",15,12,2020-03-15 23:10:54,-72.1742131116127,-72.4650283171533,-71.8923886932892,7.86508211743692,5.99740802934479,9.81820777239669,2020-04-21 10:23:47,6,36.4672800925926,"Non-breeding period","Eastern",2,"Nonbreeding",0.0326509230428815,0.457112922600341,"Quebec"
"66","V8296_005","Quebec",12,5,2020-04-27 23:01:32,-68.3248750076572,-68.593554374075,-68.0089521424959,10.6407980587502,9.62996456109473,10.9816048393744,2020-05-06 22:58:17,7,8.99774305555555,"Pre-breeding migration","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"67","V8296_005","Quebec",5,29,2020-05-14 10:33:13,-87.1615110861089,-88.2247376599121,-86.1146251479771,32.8845250489162,31.5517122267135,34.9485534199486,2020-05-17 10:35:20,8,3.00146990740741,"Pre-breeding migration","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"68","V8296_006","Quebec",12,16,2020-04-02 22:59:36,-69.8526406968839,-70.2093069852776,-69.4902878614257,10.8149622833219,9.60728452904635,11.841005744655,2020-05-10 23:02:12,7,38.0018055555556,"Non-breeding period","Eastern",2,"Nonbreeding",0.0326509230428815,0.457112922600341,"Quebec"
"69","V8296_006","Quebec",16,29,2020-05-15 10:21:57,-81.1307959324957,-82.5014139263997,-79.5622043438874,28.9020841886769,26.6106042712525,33.7662610339892,2020-05-17 00:20:42,9,1.58246527777778,"Pre-breeding migration","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"70","V8296_017","Quebec",12,16,2020-05-10 10:04:15,-69.9256394725363,-70.4437286500956,-69.4380748751351,11.2495846262856,10.5082468253391,11.4689998740256,2020-05-13 23:05:22,9,3.54244212962963,"Non-breeding period","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"71","V8296_017","Quebec",16,17,2020-05-17 10:33:33,-80.6538274503476,-81.9912339188767,-80.2370523232252,26.7423899389446,25.5994115083691,29.0811894211942,2020-05-19 00:11:26,10,1.56797453703704,"Pre-breeding migration","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"72","V8296_017","Quebec",17,29,2020-05-22 09:52:15,-77.3673365889065,-78.7163110453258,-75.9749303077339,36.718605977282,34.8713983035473,38.5364548161587,2020-05-24 09:39:31,11,1.99115740740741,"Pre-breeding migration","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"73","V8296_026","Quebec",12,17,2020-04-19 23:09:37,-71.4105686572803,-71.9003182419113,-70.9560432377634,9.00149210611817,7.81511997451545,11.0720769390975,2020-05-07 23:01:07,8,17.9940972222222,"Non-breeding period","Eastern",2,"Nonbreeding",0.0326509230428815,0.457112922600341,"Quebec"
"74","V8296_026","Quebec",17,29,2020-05-16 00:48:14,-80.7921349277765,-81.6245986515511,-79.9676955916598,37.6241671975118,36.7315495641371,38.9590330350606,2020-05-21 10:07:07,9,5.38811342592593,"Pre-breeding migration","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"75","V8757_010","British Columbia, Highway 37",1,4,2020-03-01 22:10:42,-54.3001112817096,-54.5439720103091,-54.0550675095783,4.85503758507359,4.44223213999144,5.72766816902702,2020-04-21 09:21:54,14,50.4661111111111,"Non-breeding period","West",2,"Nonbreeding",0.00951952148876365,0.0571171289325819,"NorthernBCYukon"
"76","V8757_010","British Columbia, Highway 37",4,13,2020-04-24 23:16:52,-71.6761796794475,-71.7194234432814,-71.6245376258067,21.7693696901201,21.7185911300732,21.81318273489,2020-05-03 23:28:34,15,9.008125,"Pre-breeding migration","West",NA,"Stopover",0.00951952148876365,0.0571171289325819,"NorthernBCYukon"
"77","V8757_010","British Columbia, Highway 37",13,21,2020-05-15 10:25:54,-90.805279307399,-93.4034288703334,-88.4282629855755,41.4921546634632,38.9278228954044,44.3777959528388,2020-05-18 01:28:24,16,2.62673611111111,"Pre-breeding migration","West",NA,"Stopover",0.00951952148876365,0.0571171289325819,"NorthernBCYukon"
"78","V8757_018","Quebec",12,4,2019-10-06 21:55:57,-70.3295105183652,-70.5365548143081,-70.1116654563777,11.1759790093101,10.8155330162429,11.2958381413595,2020-04-30 22:41:48,6,207.031840277778,"Non-breeding period","Eastern",1,"Nonbreeding",0.0326509230428815,0.457112922600341,"Quebec"
"79","V8757_018","Quebec",4,16,2020-05-02 10:08:13,-74.4536102438996,-74.6515110670443,-74.1946574164498,20.2588773946693,20.133237893058,20.3882293449941,2020-05-05 23:27:34,7,3.55510416666667,"Pre-breeding migration","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"80","V8757_018","Quebec",16,29,2020-05-07 10:38:16,-80.7693763251159,-81.752181990471,-80.0999830363771,28.327018827928,26.656922654356,31.9222049914785,2020-05-13 10:32:06,8,5.99571759259259,"Pre-breeding migration","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"81","V8757_019","British Columbia, Highway 37",2,7,2019-10-12 22:47:35,-63.6953048872667,-63.6996250687152,-63.6933254475569,3.38516932046267,3.37442441463512,3.40933448950217,2020-04-27 22:33:01,7,197.989884259259,"Non-breeding period","West",1,"Nonbreeding",0.00951952148876365,0.0571171289325819,"NorthernBCYukon"
"82","V8757_019","British Columbia, Highway 37",7,3,2020-05-03 10:23:35,-84.562335486803,-85.0944228329989,-83.8727239702167,34.4382569337941,33.6758442749981,35.5850939678258,2020-05-16 01:03:01,8,12.6107175925926,"Pre-breeding migration","West",NA,"Stopover",0.00951952148876365,0.0571171289325819,"NorthernBCYukon"
"83","V8757_019","British Columbia, Highway 37",3,21,2020-05-17 10:44:05,-91.7371285101995,-92.8054082772629,-90.6035801504748,36.352657864364,35.2459295694027,38.0130641436168,2020-05-23 01:40:20,9,5.62239583333333,"Pre-breeding migration","West",NA,"Stopover",0.00951952148876365,0.0571171289325819,"NorthernBCYukon"
"84","V8757_029","British Columbia, Highway 37",18,7,2019-12-02 22:21:15,-67.4449538510803,-67.7019000623745,-67.1878310730466,1.453180706608,0.418137830511929,2.50092941767479,2020-04-24 22:49:31,8,144.01962962963,"Non-breeding period","West",2,"Nonbreeding",0.00951952148876365,0.0571171289325819,"NorthernBCYukon"
